date;gain (18h);isTp;gain sl;isTp;isSl;gain heure (19h);isTp;gain heure SL (18h);isTp;isSl
26/01/07;-61,983471;0;-61,983471;0;0;-23,243802;0;-61,983471;0;0
27/01/07;0;0;0;0;0;0;0;0;0;0
28/01/07;0;0;0;0;0;0;0;0;0;0
29/01/07;27,149321;0;27,149321;0;0;73,691015;0;27,149321;0;0
30/01/07;23,279876;0;23,279876;0;0;19,399897;0;23,279876;0;0
31/01/07;-101,10175;0;-101,10175;0;0;-101,10175;0;-101,10175;0;0
01/02/07;7,740937;0;7,740937;0;0;34,834215;0;7,740937;0;0
02/02/07;112,694301;0;112,694301;0;0;108,80829;0;112,694301;0;0
03/02/07;0;0;0;0;0;0;0;0;0;0
04/02/07;0;0;0;0;0;0;0;0;0;0
05/02/07;-69,695405;0;-69,695405;0;0;-85,183273;0;-69,695405;0;0
06/02/07;-58,012118;0;-58,012118;0;0;-50,277169;0;-58,012118;0;0
07/02/07;-23,127329;0;-23,127329;0;0;-11,563664;0;-23,127329;0;0
08/02/07;-26,902383;0;-26,902383;0;0;-34,588778;0;-26,902383;0;0
09/02/07;-92,402464;0;-92,402464;0;0;-57,75154;0;-92,402464;0;0
10/02/07;0;0;0;0;0;0;0;0;0;0
11/02/07;0;0;0;0;0;0;0;0;0;0
12/02/07;-81,279835;0;-81,279835;0;0;-85,150303;0;-81,279835;0;0
13/02/07;-116,204003;0;-116,204003;0;0;-151,065203;0;-116,204003;0;0
14/02/07;-46,024035;0;-46,024035;0;0;-49,859371;0;-46,024035;0;0
15/02/07;3,821656;0;3,821656;0;0;15,286624;0;3,821656;0;0
16/02/07;-64,968153;0;-64,968153;0;0;-76,433121;0;-64,968153;0;0
17/02/07;0;0;0;0;0;0;0;0;0;0
18/02/07;0;0;0;0;0;0;0;0;0;0
19/02/07;57,099353;0;57,099353;0;0;41,872859;0;57,099353;0;0
20/02/07;22,903677;0;22,903677;0;0;-3,81728;0;22,903677;0;0
21/02/07;-15,199493;0;-15,199493;0;0;-53,198227;0;-15,199493;0;0
22/02/07;-7,597822;0;-7,597822;0;0;3,798911;0;-7,597822;0;0
23/02/07;-102,622577;0;-102,622577;0;0;-117,825922;0;-102,622577;0;0
24/02/07;0;0;0;0;0;0;0;0;0;0
25/02/07;0;0;0;0;0;0;0;0;0;0
26/02/07;-34,0737;0;-34,0737;0;0;-7,571933;0;-34,0737;0;0
27/02/07;-60,59076;0;-60,59076;0;0;-37,869225;0;-60,59076;0;0
28/02/07;38,056577;0;38,056577;0;0;30,445262;0;38,056577;0;0
29/2/2007;0;0;0;0;0;0;0;0;0;0
30/2/2007;0;0;0;0;0;0;0;0;0;0
31/2/2007;0;0;0;0;0;0;0;0;0;0
01/03/07;-19,057299;0;-19,057299;0;0;-64,794816;0;-19,057299;0;0
02/03/07;-30,600536;0;-30,600536;0;0;-30,600536;0;-30,600536;0;0
03/03/07;0;0;0;0;0;0;0;0;0;0
04/03/07;0;0;0;0;0;0;0;0;0;0
05/03/07;-108,247423;0;-108,247423;0;0;-158,505155;0;-108,247423;0;0
06/03/07;65,747067;0;65,747067;0;0;50,277169;0;65,747067;0;0
07/03/07;11,583012;0;11,583012;0;0;-3,861004;0;11,583012;0;0
08/03/07;65,569555;0;65,569555;0;0;46,284392;0;65,569555;0;0
09/03/07;-38,476337;0;-38,476337;0;0;-42,323971;0;-38,476337;0;0
10/03/07;0;0;0;0;0;0;0;0;0;0
11/03/07;0;0;0;0;0;0;0;0;0;0
12/03/07;-53,653551;0;-53,653551;0;0;-65,150741;0;-53,653551;0;0
13/03/07;-110,9128;0;-110,9128;0;0;-49,719531;0;-110,9128;0;0
14/03/07;115,104233;0;115,104233;0;0;138,12508;0;115,104233;0;0
15/03/07;-41,958042;0;-41,958042;0;0;-57,215512;0;-41,958042;0;0
16/03/07;-90,760116;0;-90,760116;0;0;-86,978444;0;-90,760116;0;0
17/03/07;0;0;0;0;0;0;0;0;0;0
18/03/07;0;0;0;0;0;0;0;0;0;0
19/03/07;-109,33769;0;-109,33769;0;0;-113,107955;0;-109,33769;0;0
20/03/07;-97,560976;0;-97,560976;0;0;-127,579737;0;-97,560976;0;0
21/03/07;-14,975665;0;-14,975665;0;0;-26,207413;0;-14,975665;0;0
22/03/07;11,153798;0;11,153798;0;0;11,153798;0;11,153798;0;0
23/03/07;-7,443245;0;-7,443245;0;0;11,164868;0;-7,443245;0;0
24/03/07;0;0;0;0;0;0;0;0;0;0
25/03/07;0;0;0;0;0;0;0;0;0;0
26/03/07;-178,926441;0;-178,926441;0;0;-190,109344;0;-178,926441;0;0
27/03/07;25,932329;0;25,932329;0;0;44,455421;0;25,932329;0;0
28/03/07;67,114094;0;67,114094;0;0;82,028337;0;67,114094;0;0
29/03/07;48,201706;0;48,201706;0;0;48,201706;0;48,201706;0;0
30/03/07;-96,546602;0;-96,546602;0;0;-111,399926;0;-96,546602;0;0
31/03/07;0;0;0;0;0;0;0;0;0;0
01/04/07;0;0;0;0;0;0;0;0;0;0
02/04/07;-103,194103;0;-103,194103;0;0;-128,992629;0;-103,194103;0;0
03/04/07;66,24954;0;66,24954;0;0;-62,56901;0;66,24954;0;0
04/04/07;-199,335548;0;-240;0;1;-228,86674;0;-240;0;1
05/04/07;-69,733301;0;-69,733301;0;0;-69,733301;0;-69,733301;0;0
06/04/07;106,227106;0;106,227106;0;0;87,912088;0;106,227106;0;0
07/04/07;0;0;0;0;0;0;0;0;0;0
08/04/07;0;0;0;0;0;0;0;0;0;0
09/04/07;-3,673319;0;-3,673319;0;0;11,019958;0;-3,673319;0;0
10/04/07;-61,923264;0;-61,923264;0;0;-83,778533;0;-61,923264;0;0
11/04/07;-36,354823;0;-36,354823;0;0;-10,906447;0;-36,354823;0;0
12/04/07;-72,674419;0;-72,674419;0;0;-83,575581;0;-72,674419;0;0
13/04/07;7,203746;0;7,203746;0;0;21,611238;0;7,203746;0;0
14/04/07;0;0;0;0;0;0;0;0;0;0
15/04/07;0;0;0;0;0;0;0;0;0;0
16/04/07;18,00288;0;18,00288;0;0;32,405185;0;18,00288;0;0
17/04/07;-133,2693;0;-133,2693;0;0;-126,065554;0;-133,2693;0;0
18/04/07;46,611689;0;46,611689;0;0;25,098602;0;46,611689;0;0
19/04/07;217,024355;0;217,024355;0;0;224,2585;0;217,024355;0;0
20/04/07;-39,511494;0;-39,511494;0;0;-64,655172;0;-39,511494;0;0
21/04/07;0;0;0;0;0;0;0;0;0;0
22/04/07;0;0;0;0;0;0;0;0;0;0
23/04/07;10,784901;0;10,784901;0;0;-50,329539;0;10,784901;0;0
24/04/07;138,215325;0;138,215325;0;0;105,480116;0;138,215325;0;0
25/04/07;-3,599712;0;-3,599712;0;0;25,197984;0;-3,599712;0;0
26/04/07;262,873605;0;262,873605;0;0;219,661505;0;262,873605;0;0
27/04/07;247,452693;0;247,452693;0;0;203,784571;0;247,452693;0;0
28/04/07;0;0;0;0;0;0;0;0;0;0
29/04/07;0;0;0;0;0;0;0;0;0;0
30/04/07;199,492202;0;199,492202;0;0;181,356547;0;199,492202;0;0
31/4/2007;0;0;0;0;0;0;0;0;0;0
01/05/07;21,697203;0;21,697203;0;0;28,929605;0;21,697203;0;0
02/05/07;25,479253;0;25,479253;0;0;61,878185;0;25,479253;0;0
03/05/07;-10,921005;0;-10,921005;0;0;-10,921005;0;-10,921005;0;0
04/05/07;21,948543;0;21,948543;0;0;10,974271;0;21,948543;0;0
05/05/07;0;0;0;0;0;0;0;0;0;0
06/05/07;0;0;0;0;0;0;0;0;0;0
07/05/07;-14,543692;0;-14,543692;0;0;0;0;-14,543692;0;0
08/05/07;86,715645;0;86,715645;0;0;61,423582;0;86,715645;0;0
09/05/07;18,089725;0;18,089725;0;0;-3,617945;0;18,089725;0;0
10/05/07;43,206913;0;43,206913;0;0;133,221315;0;43,206913;0;0
11/05/07;101,229212;0;101,229212;0;0;-61,460593;0;101,229212;0;0
12/05/07;0;0;0;0;0;0;0;0;0;0
13/05/07;0;0;0;0;0;0;0;0;0;0
14/05/07;0;0;0;0;0;7,199424;0;0;0;0
15/05/07;-90,100913;0;-90,100913;0;0;-90,100913;0;-90,100913;0;0
16/05/07;-234,487734;0;-240;0;1;-252,525253;0;-240;0;1
17/05/07;134,415113;0;134,415113;0;0;112,618067;0;134,415113;0;0
18/05/07;-116,816744;0;-116,816744;0;0;102,214651;0;-116,816744;0;0
19/05/07;0;0;0;0;0;0;0;0;0;0
20/05/07;0;0;0;0;0;0;0;0;0;0
21/05/07;94,809773;0;94,809773;0;0;76,577124;0;94,809773;0;0
22/05/07;43,753038;0;43,753038;0;0;83,85999;0;43,753038;0;0
23/05/07;-109,542356;0;-109,542356;0;0;-105,890944;0;-109,542356;0;0
24/05/07;83,809061;0;83,809061;0;0;87,452933;0;83,809061;0;0
25/05/07;-32,930845;0;-32,930845;0;0;-36,589828;0;-32,930845;0;0
26/05/07;0;0;0;0;0;0;0;0;0;0
27/05/07;0;0;0;0;0;0;0;0;0;0
28/05/07;-10,982306;0;-10,982306;0;0;-18,303844;0;-10,982306;0;0
29/05/07;84,341768;0;84,341768;0;0;66,006601;0;84,341768;0;0
30/05/07;143,014301;0;143,014301;0;0;128,346168;0;143,014301;0;0
31/05/07;-94,591317;0;-94,591317;0;0;-80,038807;0;-94,591317;0;0
01/06/07;-94,100615;0;-94,100615;0;0;-119,435396;0;-94,100615;0;0
02/06/07;0;0;0;0;0;0;0;0;0;0
03/06/07;0;0;0;0;0;0;0;0;0;0
04/06/07;-35,99712;0;-35,99712;0;0;-39,596832;0;-35,99712;0;0
05/06/07;-39,468963;0;-39,468963;0;0;7,176175;0;-39,468963;0;0
06/06/07;67,639729;0;67,639729;0;0;42,719829;0;67,639729;0;0
07/06/07;49,639523;0;49,639523;0;0;148,918568;0;49,639523;0;0
08/06/07;-49,763033;0;-240;0;1;81,753555;0;-240;0;1
09/06/07;0;0;0;0;0;0;0;0;0;0
10/06/07;0;0;0;0;0;0;0;0;0;0
11/06/07;-28,503563;0;-28,503563;0;0;-57,007126;0;-28,503563;0;0
12/06/07;-24,896266;0;-24,896266;0;0;-10,669828;0;-24,896266;0;0
13/06/07;-28,537455;0;-28,537455;0;0;-10,701546;0;-28,537455;0;0
14/06/07;100,250627;0;100,250627;0;0;-96,670247;0;100,250627;0;0
15/06/07;-89,552239;0;-89,552239;0;0;-107,462687;0;-89,552239;0;0
16/06/07;0;0;0;0;0;0;0;0;0;0
17/06/07;0;0;0;0;0;0;0;0;0;0
18/06/07;88,799432;0;88,799432;0;0;99,455363;0;88,799432;0;0
19/06/07;-85,328277;0;-85,328277;0;0;-99,549656;0;-85,328277;0;0
20/06/07;53,103611;0;53,103611;0;0;53,103611;0;53,103611;0;0
21/06/07;-10,634527;0;-10,634527;0;0;-7,089685;0;-10,634527;0;0
22/06/07;-10,614459;0;-10,614459;0;0;-10,614459;0;-10,614459;0;0
23/06/07;0;0;0;0;0;0;0;0;0;0
24/06/07;0;0;0;0;0;0;0;0;0;0
25/06/07;17,676173;0;17,676173;0;0;24,746642;0;17,676173;0;0
26/06/07;24,802173;0;24,802173;0;0;17,715838;0;24,802173;0;0
27/06/07;-167,398789;0;-167,398789;0;0;-170,960465;0;-167,398789;0;0
28/06/07;-53,279659;0;-53,279659;0;0;-85,247454;0;-53,279659;0;0
29/06/07;42,318091;0;42,318091;0;0;7,053015;0;42,318091;0;0
30/06/07;0;0;0;0;0;0;0;0;0;0
31/6/2007;0;0;0;0;0;0;0;0;0;0
01/07/07;0;0;0;0;0;0;0;0;0;0
02/07/07;-210,871603;0;-210,871603;0;0;-182,755389;0;-210,871603;0;0
03/07/07;101,445896;0;101,445896;0;0;76,958955;0;101,445896;0;0
04/07/07;0;0;0;0;0;0;0;0;0;0
05/07/07;38,483965;0;38,483965;0;0;45,48105;0;38,483965;0;0
06/07/07;3,500175;0;3,500175;0;0;7,00035;0;3,500175;0;0
07/07/07;0;0;0;0;0;0;0;0;0;0
08/07/07;0;0;0;0;0;0;0;0;0;0
09/07/07;-45,385779;0;-45,385779;0;0;-24,438496;0;-45,385779;0;0
10/07/07;136,300093;0;136,300093;0;0;129,310345;0;136,300093;0;0
11/07/07;94,295693;0;94,295693;0;0;104,772992;0;94,295693;0;0
12/07/07;-66,109951;0;-66,109951;0;0;-90,466249;0;-66,109951;0;0
13/07/07;-41,498559;0;-41,498559;0;0;-58,789625;0;-41,498559;0;0
14/07/07;0;0;0;0;0;0;0;0;0;0
15/07/07;0;0;0;0;0;0;0;0;0;0
16/07/07;13,747279;0;13,747279;0;0;6,87364;0;13,747279;0;0
17/07/07;30,885381;0;30,885381;0;0;24,021963;0;30,885381;0;0
18/07/07;-3,416856;0;-3,416856;0;0;6,833713;0;-3,416856;0;0
19/07/07;-44,3888;0;-44,3888;0;0;-34,145231;0;-44,3888;0;0
20/07/07;13,630168;0;13,630168;0;0;139,709223;0;13,630168;0;0
21/07/07;0;0;0;0;0;0;0;0;0;0
22/07/07;0;0;0;0;0;0;0;0;0;0
23/07/07;-64,640508;0;-64,640508;0;0;-64,640508;0;-64,640508;0;0
24/07/07;10,176391;0;10,176391;0;0;30,529172;0;10,176391;0;0
25/07/07;131,935047;0;131,935047;0;0;125,169147;0;131,935047;0;0
26/07/07;203,527815;0;203,527815;0;0;193,351425;0;203,527815;0;0
27/07/07;-90,824406;0;-90,824406;0;0;-178,155566;0;-90,824406;0;0
28/07/07;0;0;0;0;0;0;0;0;0;0
29/07/07;0;0;0;0;0;0;0;0;0;0
30/07/07;42,347959;0;42,347959;0;0;88,224915;0;42,347959;0;0
31/07/07;31,384401;0;31,384401;0;0;38,358712;0;31,384401;0;0
01/08/07;173,124485;0;173,124485;0;0;105,994582;0;173,124485;0;0
02/08/07;-200,281096;0;-200,281096;0;0;-151,089248;0;-200,281096;0;0
03/08/07;62,863795;0;62,863795;0;0;76,833527;0;62,863795;0;0
04/08/07;0;0;0;0;0;0;0;0;0;0
05/08/07;0;0;0;0;0;0;0;0;0;0
06/08/07;91,22807;0;91,22807;0;0;98,245614;0;91,22807;0;0
07/08/07;122,334848;0;122,334848;0;0;153,79238;0;122,334848;0;0
08/08/07;-132,867133;0;-132,867133;0;0;-125,874126;0;-132,867133;0;0
09/08/07;291;1;291;1;0;291;1;291;1;0
10/08/07;106,799573;0;106,799573;0;0;85,439658;0;106,799573;0;0
11/08/07;0;0;0;0;0;0;0;0;0;0
12/08/07;0;0;0;0;0;0;0;0;0;0
13/08/07;124,010866;0;124,010866;0;0;173,615212;0;124,010866;0;0
14/08/07;-17,88269;0;-17,88269;0;0;-25,035765;0;-17,88269;0;0
15/08/07;-54,459639;0;-54,459639;0;0;-127,072492;0;-54,459639;0;0
16/08/07;-686,14046;0;-240;0;1;-749,533872;0;-240;0;1
17/08/07;483;1;-240;0;1;483;1;-240;0;1
18/08/07;0;0;0;0;0;0;0;0;0;0
19/08/07;0;0;0;0;0;0;0;0;0;0
20/08/07;-90,225564;0;-240;0;1;-22,556391;0;-240;0;1
21/08/07;93,457944;0;93,457944;0;0;85,981308;0;93,457944;0;0
22/08/07;-22,399204;0;-22,399204;0;0;-26,132404;0;-22,399204;0;0
23/08/07;91,900502;0;91,900502;0;0;51,464281;0;91,900502;0;0
24/08/07;-197,850513;0;-197,850513;0;0;-205,17831;0;-197,850513;0;0
25/08/07;0;0;0;0;0;0;0;0;0;0
26/08/07;0;0;0;0;0;0;0;0;0;0
27/08/07;126,156434;0;126,156434;0;0;111,738556;0;126,156434;0;0
28/08/07;-116,462453;0;-116,462453;0;0;-58,231226;0;-116,462453;0;0
29/08/07;322,102925;0;322,102925;0;0;244,353943;0;322,102925;0;0
30/08/07;-66,135946;0;-66,135946;0;0;-55,113288;0;-66,135946;0;0
31/08/07;291;1;291;1;0;291;1;291;1;0
01/09/07;0;0;0;0;0;0;0;0;0;0
02/09/07;0;0;0;0;0;0;0;0;0;0
03/09/07;102,065614;0;102,065614;0;0;72,90401;0;102,065614;0;0
04/09/07;79,835491;0;79,835491;0;0;123,382122;0;79,835491;0;0
05/09/07;76,595745;0;76,595745;0;0;134,954407;0;76,595745;0;0
06/09/07;-171,324423;0;-171,324423;0;0;-145,808019;0;-171,324423;0;0
07/09/07;36,28447;0;36,28447;0;0;-10,885341;0;36,28447;0;0
08/09/07;0;0;0;0;0;0;0;0;0;0
09/09/07;0;0;0;0;0;0;0;0;0;0
10/09/07;91,274188;0;91,274188;0;0;105,878058;0;91,274188;0;0
11/09/07;-192,517254;0;-192,517254;0;0;-214,31166;0;-192,517254;0;0
12/09/07;-139,91868;0;-139,91868;0;0;-204,496532;0;-139,91868;0;0
13/09/07;21,431123;0;21,431123;0;0;-53,577807;0;21,431123;0;0
14/09/07;17,808382;0;17,808382;0;0;24,931735;0;17,808382;0;0
15/09/07;0;0;0;0;0;0;0;0;0;0
16/09/07;0;0;0;0;0;0;0;0;0;0
17/09/07;291;1;291;1;0;291;1;291;1;0
18/09/07;227,628568;0;227,628568;0;0;224,015416;0;227,628568;0;0
19/09/07;-45,614035;0;-45,614035;0;0;3,508772;0;-45,614035;0;0
20/09/07;-34,762457;0;-34,762457;0;0;-10,428737;0;-34,762457;0;0
21/09/07;114,002764;0;114,002764;0;0;72,547213;0;114,002764;0;0
22/09/07;0;0;0;0;0;0;0;0;0;0
23/09/07;0;0;0;0;0;0;0;0;0;0
24/09/07;31,11316;0;31,11316;0;0;17,285089;0;31,11316;0;0
25/09/07;110,892919;0;110,892919;0;0;145,546956;0;110,892919;0;0
26/09/07;-85,959885;0;-85,959885;0;0;-68,767908;0;-85,959885;0;0
27/09/07;51,147988;0;51,147988;0;0;30,688793;0;51,147988;0;0
28/09/07;-98,583569;0;-98,583569;0;0;-122,379603;0;-98,583569;0;0
29/09/07;0;0;0;0;0;0;0;0;0;0
30/09/07;0;0;0;0;0;0;0;0;0;0
31/9/2007;0;0;0;0;0;0;0;0;0;0
01/10/07;-23,537323;0;-23,537323;0;0;-33,624748;0;-23,537323;0;0
02/10/07;105,454133;0;105,454133;0;0;91,847148;0;105,454133;0;0
03/10/07;43,844857;0;43,844857;0;0;128,161889;0;43,844857;0;0
04/10/07;166,402536;0;166,402536;0;0;183,382386;0;166,402536;0;0
05/10/07;-354,410441;0;-240;0;1;-290,279028;0;-240;0;1
06/10/07;0;0;0;0;0;0;0;0;0;0
07/10/07;0;0;0;0;0;0;0;0;0;0
08/10/07;196,295886;0;196,295886;0;0;222,912277;0;196,295886;0;0
09/10/07;107,322527;0;107,322527;0;0;83,845724;0;107,322527;0;0
10/10/07;-20,024474;0;-20,024474;0;0;6,674825;0;-20,024474;0;0
11/10/07;-103,195739;0;-103,195739;0;0;-113,182423;0;-103,195739;0;0
12/10/07;200,445434;0;200,445434;0;0;187,082405;0;200,445434;0;0
13/10/07;0;0;0;0;0;0;0;0;0;0
14/10/07;0;0;0;0;0;0;0;0;0;0
15/10/07;139,180382;0;139,180382;0;0;182,260024;0;139,180382;0;0
16/10/07;-502,774695;0;-240;0;1;291;1;-240;0;1
17/10/07;483;1;483;1;0;483;1;483;1;0
18/10/07;23,458445;0;23,458445;0;0;43,565684;0;23,458445;0;0
19/10/07;107,816712;0;107,816712;0;0;128,032345;0;107,816712;0;0
20/10/07;0;0;0;0;0;0;0;0;0;0
21/10/07;0;0;0;0;0;0;0;0;0;0
22/10/07;-407,590389;0;-240;0;1;-343,588592;0;-240;0;1
23/10/07;-90,837726;0;-90,837726;0;0;-117,752607;0;-90,837726;0;0
24/10/07;3,335928;0;3,335928;0;0;13,343712;0;3,335928;0;0
25/10/07;-92,982068;0;-92,982068;0;0;-132,831525;0;-92,982068;0;0
26/10/07;-128,205128;0;-128,205128;0;0;-134,77975;0;-128,205128;0;0
27/10/07;0;0;0;0;0;0;0;0;0;0
28/10/07;0;0;0;0;0;0;0;0;0;0
29/10/07;171,669186;0;171,669186;0;0;191,103433;0;171,669186;0;0
30/10/07;-35,877365;0;-35,877365;0;0;-19,569472;0;-35,877365;0;0
31/10/07;-42,194093;0;-42,194093;0;0;-61,66829;0;-42,194093;0;0
01/11/07;291;1;291;1;0;291;1;291;1;0
02/11/07;117,480692;0;117,480692;0;0;-124,007397;0;117,480692;0;0
03/11/07;0;0;0;0;0;0;0;0;0;0
04/11/07;0;0;0;0;0;0;0;0;0;0
05/11/07;22,81121;0;22,81121;0;0;-3,258744;0;22,81121;0;0
06/11/07;-12,971571;0;-12,971571;0;0;-25,943141;0;-12,971571;0;0
07/11/07;-32,051282;0;-32,051282;0;0;-12,820513;0;-32,051282;0;0
08/11/07;120,260022;0;120,260022;0;0;48,754063;0;120,260022;0;0
09/11/07;291;1;291;1;0;291;1;291;1;0
10/11/07;0;0;0;0;0;0;0;0;0;0
11/11/07;0;0;0;0;0;0;0;0;0;0
12/11/07;-557,223891;0;-240;0;1;-457,12379;0;-240;0;1
13/11/07;117,686617;0;117,686617;0;0;114,324143;0;117,686617;0;0
14/11/07;142,588703;0;142,588703;0;0;116,060573;0;142,588703;0;0
15/11/07;-233,514956;0;-240;0;1;-300,233515;0;-240;0;1
16/11/07;50,578847;0;50,578847;0;0;77,554232;0;50,578847;0;0
17/11/07;0;0;0;0;0;0;0;0;0;0
18/11/07;0;0;0;0;0;0;0;0;0;0
19/11/07;269,148817;0;269,148817;0;0;191,768532;0;269,148817;0;0
20/11/07;16,891892;0;16,891892;0;0;0;0;16,891892;0;0
21/11/07;-468,27282;0;-240;0;1;-352,901256;0;-240;0;1
22/11/07;184,931507;0;184,931507;0;0;174,657534;0;184,931507;0;0
23/11/07;117,12022;0;117,12022;0;0;179,125043;0;117,12022;0;0
24/11/07;0;0;0;0;0;0;0;0;0;0
25/11/07;0;0;0;0;0;0;0;0;0;0
26/11/07;291;1;291;1;0;291;1;291;1;0
27/11/07;-150,239017;0;-240;0;1;-102,435693;0;-240;0;1
28/11/07;-264,332303;0;-240;0;1;-326,124271;0;-240;0;1
29/11/07;40,677966;0;40,677966;0;0;149,152542;0;40,677966;0;0
30/11/07;60,879369;0;60,879369;0;0;98,083427;0;60,879369;0;0
31/11/2007;0;0;0;0;0;0;0;0;0;0
01/12/07;0;0;0;0;0;0;0;0;0;0
02/12/07;0;0;0;0;0;0;0;0;0;0
03/12/07;37,419209;0;37,419209;0;0;-3,401746;0;37,419209;0;0
04/12/07;-95,956134;0;-95,956134;0;0;-58,259082;0;-95,956134;0;0
05/12/07;6,888634;0;6,888634;0;0;27,554535;0;6,888634;0;0
06/12/07;13,739409;0;13,739409;0;0;-75,566751;0;13,739409;0;0
07/12/07;-133,424564;0;-133,424564;0;0;-13,684571;0;-133,424564;0;0
08/12/07;0;0;0;0;0;0;0;0;0;0
09/12/07;0;0;0;0;0;0;0;0;0;0
10/12/07;-160,537402;0;-160,537402;0;0;-191,278606;0;-160,537402;0;0
11/12/07;6,763612;0;6,763612;0;0;-30,436253;0;6,763612;0;0
12/12/07;149,710786;0;149,710786;0;0;-3,402518;0;149,710786;0;0
13/12/07;-234,906945;0;-234,906945;0;0;-231,502497;0;-234,906945;0;0
14/12/07;291;1;291;1;0;291;1;291;1;0
15/12/07;0;0;0;0;0;0;0;0;0;0
16/12/07;0;0;0;0;0;0;0;0;0;0
17/12/07;-101,162791;0;-101,162791;0;0;-31,395349;0;-101,162791;0;0
18/12/07;181,205715;0;181,205715;0;0;94,087583;0;181,205715;0;0
19/12/07;139,389011;0;139,389011;0;0;87,118132;0;139,389011;0;0
20/12/07;48,871306;0;48,871306;0;0;10,472423;0;48,871306;0;0
21/12/07;55,356937;0;55,356937;0;0;72,65598;0;55,356937;0;0
22/12/07;0;0;0;0;0;0;0;0;0;0
23/12/07;0;0;0;0;0;0;0;0;0;0
24/12/07;3,446295;0;3,446295;0;0;-24,124067;0;3,446295;0;0
25/12/07;0;0;0;0;0;0;0;0;0;0
26/12/07;-27,497709;0;-27,497709;0;0;-30,934922;0;-27,497709;0;0
27/12/07;-41,081821;0;-41,081821;0;0;-23,964396;0;-41,081821;0;0
28/12/07;51,39333;0;51,39333;0;0;65,098218;0;51,39333;0;0
29/12/07;0;0;0;0;0;0;0;0;0;0
30/12/07;0;0;0;0;0;0;0;0;0;0
31/12/07;129,339687;0;129,339687;0;0;122,532335;0;129,339687;0;0
01/01/08;0;0;0;0;0;0;0;0;0;0
02/01/08;-47,743549;0;-47,743549;0;0;-40,923042;0;-47,743549;0;0
03/01/08;20,396601;0;20,396601;0;0;13,597734;0;20,396601;0;0
04/01/08;143,068014;0;143,068014;0;0;207,789259;0;143,068014;0;0
05/01/08;0;0;0;0;0;0;0;0;0;0
06/01/08;0;0;0;0;0;0;0;0;0;0
07/01/08;6,887843;0;6,887843;0;0;17,219607;0;6,887843;0;0
08/01/08;-75,059707;0;-75,059707;0;0;-85,295121;0;-75,059707;0;0
09/01/08;108,658744;0;108,658744;0;0;98,471986;0;108,658744;0;0
10/01/08;-231,240082;0;-240;0;1;-425,073679;0;-240;0;1
11/01/08;113,775795;0;113,775795;0;0;113,775795;0;113,775795;0;0
12/01/08;0;0;0;0;0;0;0;0;0;0
13/01/08;0;0;0;0;0;0;0;0;0;0
14/01/08;-66,941872;0;-66,941872;0;0;-20,082562;0;-66,941872;0;0
15/01/08;291;1;291;1;0;291;1;291;1;0
16/01/08;-88,495575;0;-88,495575;0;0;-91,899251;0;-88,495575;0;0
17/01/08;40,719376;0;40,719376;0;0;47,505938;0;40,719376;0;0
18/01/08;-88,757396;0;-88,757396;0;0;-13,654984;0;-88,757396;0;0
19/01/08;0;0;0;0;0;0;0;0;0;0
20/01/08;0;0;0;0;0;0;0;0;0;0
21/01/08;-388,093875;0;-240;0;1;-405,266171;0;-240;0;1
22/01/08;483;1;483;1;0;483;1;483;1;0
23/01/08;291;1;291;1;0;291;1;291;1;0
24/01/08;-233,864496;0;-240;0;1;-189,155107;0;-240;0;1
25/01/08;111,877048;0;111,877048;0;0;203,412815;0;111,877048;0;0
26/01/08;0;0;0;0;0;0;0;0;0;0
27/01/08;0;0;0;0;0;0;0;0;0;0
28/01/08;133,015007;0;133,015007;0;0;-177,353342;0;133,015007;0;0
29/01/08;-37,149612;0;-37,149612;0;0;-6,754475;0;-37,149612;0;0
30/01/08;87,946781;0;87,946781;0;0;94,711918;0;87,946781;0;0
31/01/08;-161,416882;0;-161,416882;0;0;-134,514068;0;-161,416882;0;0
01/02/08;-217,342844;0;-240;0;1;-153,811859;0;-240;0;1
02/02/08;0;0;0;0;0;0;0;0;0;0
03/02/08;0;0;0;0;0;0;0;0;0;0
04/02/08;-59,51069;0;-59,51069;0;0;-42,979943;0;-59,51069;0;0
05/02/08;291;1;291;1;0;291;1;291;1;0
06/02/08;178,031575;0;178,031575;0;0;154,517971;0;178,031575;0;0
07/02/08;16,782278;0;16,782278;0;0;93,980756;0;16,782278;0;0
08/02/08;40,178571;0;40,178571;0;0;-3,348214;0;40,178571;0;0
09/02/08;0;0;0;0;0;0;0;0;0;0
10/02/08;0;0;0;0;0;0;0;0;0;0
11/02/08;-23,279016;0;-23,279016;0;0;-83,139342;0;-23,279016;0;0
12/02/08;-33,152835;0;-33,152835;0;0;16,576417;0;-33,152835;0;0
13/02/08;-256,239601;0;-240;0;1;-236,272879;0;-240;0;1
14/02/08;53,038674;0;53,038674;0;0;66,298343;0;53,038674;0;0
15/02/08;-49,679841;0;-49,679841;0;0;-26,495915;0;-49,679841;0;0
16/02/08;0;0;0;0;0;0;0;0;0;0
17/02/08;0;0;0;0;0;0;0;0;0;0
18/02/08;-16,427554;0;-16,427554;0;0;6,571022;0;-16,427554;0;0
19/02/08;6,518905;0;6,518905;0;0;-29,335072;0;6,518905;0;0
20/02/08;-36,030134;0;-36,030134;0;0;36,030134;0;-36,030134;0;0
